"birthsite","year_birth","year","animal_id","year_cap","age","weight","weightkg","points_total","mass_total","bcsin","bcscm","annual.cy","rain.site.cy","annual.by","rain.site.by"
"dmp",2017,2018,"270-2017-1-717",2018,1,97,44,3,15.75,56,142,29.1,"dmp_3",24.61,"dmp_2"
"dmp",2017,2021,"270-2017-1-722",2021,4,136,62,13,29.125,139.5,354,19.4,"dmp_1",24.61,"dmp_2"
"dmp",2017,2020,"270-2017-1-703",2020,3,126,57,8,20,89,226,23.1,"dmp_2",24.61,"dmp_2"
"dmp",2017,2019,"270-2017-1-717",2019,2,144,65,8,24.625,116.875,297,12,"dmp_1",24.61,"dmp_2"
"dmp",2017,2020,"270-2017-1-717",2020,3,186,85,9,28.875,135.75,345,23.1,"dmp_2",24.61,"dmp_2"
"dmp",2018,2020,"270-2018-1-808",2020,2,128,58,8,21.375,102.125,259,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-835",2020,2,128,58,6,NA,NA,NA,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-802",2021,3,176,80,8,26,109.875,279,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-834",2020,2,128,58,11,24.25,108.625,276,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2019,"270-2018-1-815",2019,1,116,53,4,15.5,47.875,122,12,"dmp_1",29.1,"dmp_2"
"dmp",2018,2019,"270-2018-1-818",2019,1,94,43,5,16,39.75,101,12,"dmp_1",29.1,"dmp_2"
"dmp",2018,2019,"270-2018-1-832",2019,1,106,48,7,15.875,56.75,144,12,"dmp_1",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-815",2020,2,132,60,10,26,118.875,302,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-817",2020,2,105,48,6,19.875,75.5,192,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-818",2020,2,119,54,10,21.125,86.875,221,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-815",2021,3,157,71,12,32.75,152.25,387,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2019,"270-2018-1-805",2019,1,92,42,6,15.875,56,142,12,"dmp_1",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-822",2020,2,124,56,9,20.75,92.625,235,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-834",2021,3,154,70,11,30.25,136.625,347,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-824",2021,3,149,68,10,25.875,125.5,319,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2019,"270-2018-1-802",2019,1,103,47,4,16.375,45.875,117,12,"dmp_1",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-808",2021,3,160,73,10,28.375,134.25,341,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-835",2021,3,154,70,8,26.5,113.25,288,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-805",2021,3,144,65,12,26.375,133.125,338,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-824",2020,2,121,55,7,19.875,89.125,226,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-818",2021,3,134,61,11,27,107.75,274,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-822",2021,3,144,65,10,23.75,119.5,304,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-832",2021,3,154,70,19,31,170.25,432,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2019,"270-2018-1-822",2019,1,108,49,4,15,47.25,120,12,"dmp_1",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-805",2020,2,119,54,NA,NA,NA,NA,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2018,2021,"270-2018-1-817",2021,3,122,55,10,24.25,103.625,263,19.4,"dmp_1",29.1,"dmp_2"
"dmp",2018,2020,"270-2018-1-802",2020,2,140,64,8,21.5,95.75,243,23.1,"dmp_2",29.1,"dmp_2"
"dmp",2019,2020,"270-2019-1-923",2020,1,87,40,2,NA,NA,NA,23.1,"dmp_2",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-933",2021,2,133,60,8,21.25,100.625,256,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-924",2021,2,117,53,7,21.125,79,201,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2020,"270-2019-1-909",2020,1,106,48,2,14.5,27.5,70,23.1,"dmp_2",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-923",2021,2,122,55,NA,NA,NA,NA,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-909",2021,2,135,61,9,22.25,96,244,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-940",2021,2,113,51,8,20.25,80,203,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2020,"270-2019-1-917",2020,1,92,42,2,10.5,23.375,59,23.1,"dmp_2",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-905",2021,2,137,62,7,18.125,62.625,159,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2020,"270-2019-1-940",2020,1,77,35,2,10.5,22.125,56,23.1,"dmp_2",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-927",2021,2,128,58,10,26.75,109,277,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-908",2021,2,127,58,7,18.875,71.625,182,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-917",2021,2,117,53,5,15.5,58.875,150,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2020,"270-2019-1-920",2020,1,103,47,2,15,33.25,84,23.1,"dmp_2",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-920",2021,2,145,66,8,21.125,88.75,225,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2020,"270-2019-1-907",2020,1,104,47,2,14.5,36.25,92,23.1,"dmp_2",12,"dmp_1"
"dmp",2019,2020,"270-2019-1-927",2020,1,98,45,8,16.625,56.75,144,23.1,"dmp_2",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-932",2021,2,115,52,10,19,81.625,207,19.4,"dmp_1",12,"dmp_1"
"dmp",2019,2021,"270-2019-1-929",2021,2,112,51,NA,NA,NA,NA,19.4,"dmp_1",12,"dmp_1"
"dmp",2020,2021,"270-2020-1-2011",2021,1,73,33,2,13.5,22.125,56,19.4,"dmp_1",23.1,"dmp_2"
"dmp",2020,2021,"270-2020-1-2034",2021,1,111,50,2,15.5,26.5,67,19.4,"dmp_1",23.1,"dmp_2"
"dmp",2020,2021,"270-2020-1-2001",2021,1,98,45,2,16,35,89,19.4,"dmp_1",23.1,"dmp_2"
"dmp",2020,2021,"270-2020-1-2041",2021,1,85,39,NA,NA,NA,NA,19.4,"dmp_1",23.1,"dmp_2"
"dmp",2020,2021,"270-2020-1-2027",2021,1,104,47,NA,NA,NA,NA,19.4,"dmp_1",23.1,"dmp_2"
"dmp",2020,2021,"270-2020-1-2028",2021,1,102,46,3,15.5,33.25,84,19.4,"dmp_1",23.1,"dmp_2"
"dmp",2020,2021,"270-2020-1-2009",2021,1,99,45,4,15,46.625,118,19.4,"dmp_1",23.1,"dmp_2"
"dmp",2020,2021,"270-2020-1-2020",2021,1,96,44,4,13,39.375,100,19.4,"dmp_1",23.1,"dmp_2"
"ey",2007,2013,"90-2007-0-029",2013,6,232,105,12,41.375,183.25,465,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-046",2008,1,139,63,2,13.5,40.25,102,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-024",2008,1,127,58,2,14.875,19.875,50,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-049",2009,2,179,81,8,22.875,110,279,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-048",2008,1,140,64,2,15.5,44.25,112,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-045",2011,4,202,92,12,31.625,167.5,425,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-031",2008,1,130,59,2,11,23.5,60,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-016",2011,4,179,81,10,25.75,122.625,311,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2013,"90-2007-0-045",2013,6,219,100,13,31.5,172.625,438,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-019",2008,1,102,46,2,11,25.375,64,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2017,"90-2007-0-048",2017,10,213,97,10,29.25,134.75,342,23.5,"ey_2",48.65,"ey_3"
"ey",2007,2015,"90-2007-0-045",2015,8,NA,NA,9,24.625,103,262,41.8,"ey_3",48.65,"ey_3"
"ey",2007,2015,"90-2007-0-019",2015,8,166,75,11,27.875,149.375,379,41.8,"ey_3",48.65,"ey_3"
"ey",2007,2010,"90-2007-0-045",2010,3,208,95,9,28.625,135.875,345,34.6,"ey_3",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-039",2012,5,192,87,9,27.875,125,318,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-038",2008,1,119,54,2,13,31.625,80,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-029",2009,2,178,81,10,31,129.625,329,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2016,"90-2007-0-048",2016,9,223,101,8,29.25,132.25,336,33.1,"ey_3",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-046",2011,4,189,86,10,27.25,126.5,321,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-032",2008,1,136,62,4,15.5,46,117,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-046",2012,5,202,92,9,28,127.625,324,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-029",2011,4,216,98,15,39.75,182.375,463,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2016,"90-2007-0-019",2016,9,161,73,9,27.625,138.375,351,33.1,"ey_3",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-036",2008,1,150,68,7,16.875,57.375,146,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-032",2009,2,175,80,8,20.5,95.75,243,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-016",2008,1,111,50,3,13.625,31.25,79,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-045",2009,2,179,81,8,26.125,117.875,299,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2014,"90-2007-0-029",2014,7,254,115,14,41.375,187.875,477,21.1,"ey_2",48.65,"ey_3"
"ey",2007,2016,"90-2007-0-039",2016,9,193,88,10,28.875,133.125,338,33.1,"ey_3",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-019",2012,5,170,77,8,26,127.375,324,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2016,"90-2007-0-049",2016,9,206,94,9,NA,NA,NA,33.1,"ey_3",48.65,"ey_3"
"ey",2007,2010,"90-2007-0-049",2010,3,190,86,10,27.625,133.625,339,34.6,"ey_3",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-040",2011,4,207,94,10,27.25,123.625,314,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2017,"90-2007-0-049",2017,10,185,84,9,31.75,163.875,416,23.5,"ey_2",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-036",2012,5,246,112,13,34.5,179.375,456,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-040",2012,5,245,111,11,30.25,144.375,367,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-029",2012,5,241,110,13,42.5,189.75,482,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-048",2011,4,214,97,9,28.25,129.125,328,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2015,"90-2007-0-039",2015,8,203,92,8,27.625,134.5,342,41.8,"ey_3",48.65,"ey_3"
"ey",2007,2010,"90-2007-0-038",2010,3,189,86,4,22.75,85,216,34.6,"ey_3",48.65,"ey_3"
"ey",2007,2015,"90-2007-0-036",2015,8,230,105,15,35.5,183.125,465,41.8,"ey_3",48.65,"ey_3"
"ey",2007,2013,"90-2007-0-019",2013,6,179,81,9,26.625,142,361,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2015,"90-2007-0-048",2015,8,236,107,8,29.5,141.5,359,41.8,"ey_3",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-039",2008,1,119,54,2,11,17.375,44,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2016,"90-2007-0-036",2016,9,219,100,13,33.125,166.875,424,33.1,"ey_3",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-036",2009,2,185,84,8,20.875,91.375,232,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2013,"90-2007-0-036",2013,6,246,112,14,34.125,171,434,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2014,"90-2007-0-040",2014,7,263,120,12,32.5,158.25,402,21.1,"ey_2",48.65,"ey_3"
"ey",2007,2013,"90-2007-0-039",2013,6,216,98,9,28,129.25,328,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-038",2011,4,199,90,4,20.5,89.75,228,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2015,"90-2007-0-046",2015,8,193,88,11,29.75,140.875,358,41.8,"ey_3",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-031",2009,2,156,71,9,19.75,80.75,205,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2014,"90-2007-0-038",2014,7,233,106,8,24.875,120.75,307,21.1,"ey_2",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-040",2009,2,143,65,8,19.125,80,203,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-048",2009,2,169,77,8,20.375,92.75,236,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-039",2009,2,152,69,8,19.375,80.125,204,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-040",2008,1,151,69,2,14,36.75,93,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2013,"90-2007-0-024",2013,6,210,95,10,27.25,142,361,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2017,"90-2007-0-046",2017,10,164,75,10,28.75,129,328,23.5,"ey_2",48.65,"ey_3"
"ey",2007,2014,"90-2007-0-019",2014,7,188,85,8,28.375,139.5,354,21.1,"ey_2",48.65,"ey_3"
"ey",2007,2010,"90-2007-0-036",2010,3,224,102,10,29.75,137.125,348,34.6,"ey_3",48.65,"ey_3"
"ey",2007,2016,"90-2007-0-040",2016,9,225,102,10,27.875,136.75,347,33.1,"ey_3",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-016",2009,2,140,64,8,18.25,79.875,203,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2013,"90-2007-0-048",2013,6,257,117,8,30,134.625,342,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2009,"90-2007-0-024",2009,2,155,70,5,18.5,69.875,177,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-036",2011,4,220,100,12,30.5,156.75,398,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-024",2011,4,185,84,8,25.875,112.5,286,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-045",2012,5,213,97,13,33.125,174.875,444,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2013,"90-2007-0-049",2013,6,223,101,11,30.75,173.125,440,27.6,"ey_2",48.65,"ey_3"
"ey",2007,2012,"90-2007-0-024",2012,5,206,94,10,29.375,143.875,365,19.1,"ey_1",48.65,"ey_3"
"ey",2007,2017,"90-2007-0-039",2017,10,188,85,8,28,130.125,331,23.5,"ey_2",48.65,"ey_3"
"ey",2007,2008,"90-2007-0-029",2008,1,150,68,9,20.25,73.25,186,18.3,"ey_1",48.65,"ey_3"
"ey",2007,2014,"90-2007-0-036",2014,7,238,108,16,33.875,177.125,450,21.1,"ey_2",48.65,"ey_3"
"ey",2007,2011,"90-2007-0-039",2011,4,186,85,9,27.625,115.5,293,15.3,"ey_1",48.65,"ey_3"
"ey",2007,2014,"90-2007-0-045",2014,7,212,96,13,30.125,166,422,21.1,"ey_2",48.65,"ey_3"
"ey",2008,2014,"90-2008-0-054",2014,6,226,103,9,29.875,150.625,383,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-037",2011,3,194,88,8,28.5,123.75,314,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-037",2009,1,129,59,7,17,62,157,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-058",2014,6,216,98,9,29.125,133,338,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-034",2016,8,208,95,11,30.5,154.625,393,33.1,"ey_3",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-039",2012,4,202,92,9,24.125,109.25,277,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-032",2009,1,125,57,5,16.625,54,137,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-039",2016,8,219,100,9,28.125,142.25,361,33.1,"ey_3",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-057",2013,5,225,102,9,23.5,141.625,360,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-054",2012,4,206,94,8,26.625,125.5,319,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-054",2013,5,216,98,9,26.125,133,338,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-040",2009,1,110,50,2,18.5,42.375,108,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-059",2013,5,207,94,9,29.625,146.375,372,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-059",2010,2,148,67,9,23,106.125,270,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-056",2010,2,150,68,6,21.5,91,231,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-057",2015,7,210,95,10,28.75,152.375,387,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-039",2013,5,228,104,9,24.5,125,318,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-055",2010,2,163,74,7,21.125,88.125,224,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-034",2009,1,132,60,8,14.375,61.25,156,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-054",2011,3,177,80,8,26.5,107.375,273,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-037",2016,8,216,98,9,32.5,152.5,387,33.1,"ey_3",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-055",2014,6,220,100,9,31.125,142.75,363,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-040",2011,3,175,80,6,24.125,94.5,240,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-040",2016,8,222,101,8,32,143.75,365,33.1,"ey_3",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-056",2014,6,192,87,8,26.875,126,320,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-041",2011,3,177,80,11,27.875,119.75,304,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-052",2015,7,192,87,9,32.875,170,432,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-034",2014,6,238,108,12,31,165.125,419,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-059",2011,3,164,75,8,24.625,116.125,295,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-041",2015,7,NA,NA,11,38.375,156.375,397,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-057",2009,1,121,55,7,14.625,60.125,153,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-040",2010,2,169,77,8,22.75,96.125,244,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-033",2015,7,190,86,12,34.375,173.875,442,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-033",2013,5,194,88,10,31.5,154.125,391,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2017,"90-2008-0-040",2017,9,205,93,8,31.375,142.125,361,23.5,"ey_2",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-058",2012,4,192,87,8,27.75,121.125,308,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-058",2010,2,160,73,8,21.5,86.25,219,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-052",2016,8,190,86,12,32.25,162,411,33.1,"ey_3",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-037",2013,5,230,105,9,31.25,143,363,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-037",2014,6,238,108,9,34.75,153,389,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-042",2010,2,162,74,8,23.75,103.5,263,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-055",2012,4,190,86,8,26.375,129.875,330,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-059",2012,4,188,85,9,26.875,135,343,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2017,"90-2008-0-037",2017,9,207,94,13,33.375,155.75,396,23.5,"ey_2",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-056",2009,1,116,53,3,17,50.75,129,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-041",2009,1,111,50,7,15.25,55.5,141,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-040",2015,7,223,101,8,31.875,150.5,382,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2017,"90-2008-0-058",2017,9,179,81,7,27.125,121.75,309,23.5,"ey_2",18.3,"ey_1"
"ey",2008,2017,"90-2008-0-033",2017,9,180,82,12,33.25,166.25,422,23.5,"ey_2",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-042",2013,5,229,104,9,28.375,141.25,359,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-058",2015,7,199,90,8,29.5,134.5,342,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-033",2014,6,210,95,13,33.875,169.875,431,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-054",2016,8,NA,NA,11,29.875,134.875,343,33.1,"ey_3",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-057",2012,4,210,95,9,25.5,137.625,350,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-033",2011,3,169,77,9,26.5,123.5,314,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-033",2016,8,184,84,13,33.5,170,432,33.1,"ey_3",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-052",2010,2,154,70,7,23.125,99,251,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-034",2012,4,210,95,10,27.375,147.375,374,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-042",2012,4,219,100,9,28.5,144.375,367,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-056",2015,7,195,89,7,27.625,125.875,320,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-032",2011,3,155,70,12,26.75,121.375,308,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-040",2014,6,227,103,8,NA,NA,NA,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-039",2015,7,226,103,7,27.5,126.875,322,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-034",2013,5,225,102,10,28.125,156.875,398,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-042",2011,3,166,75,8,23.5,118.5,301,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-059",2009,1,115,52,3,16.5,49.75,126,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-039",2009,1,116,53,1,8,15.5,39,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-034",2015,7,219,100,11,28.75,168.375,428,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-052",2009,1,113,51,4,15.125,50.375,128,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-033",2009,1,114,52,6,18.375,65.75,167,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-052",2014,6,220,100,8,32.25,160,406,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-041",2010,2,160,73,8,21.75,85.5,217,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-034",2010,2,173,79,10,23.25,114.375,291,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2018,"90-2008-0-033",2018,10,NA,NA,13,31.125,161.875,411,36.2,"ey_3",18.3,"ey_1"
"ey",2008,2017,"90-2008-0-052",2017,9,182,83,9,30.375,152.75,388,23.5,"ey_2",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-042",2009,1,121,55,5,16.875,57.5,146,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-032",2012,4,196,89,12,31,142.5,362,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-041",2012,4,193,88,10,31.625,130.25,331,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-042",2014,6,233,106,9,30.25,152.625,388,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2014,"90-2008-0-039",2014,6,229,104,10,27,135,343,21.1,"ey_2",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-032",2010,2,166,75,10,24.375,101.5,258,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2015,"90-2008-0-042",2015,7,226,103,8,31.625,158.875,404,41.8,"ey_3",18.3,"ey_1"
"ey",2008,2012,"90-2008-0-056",2012,4,189,86,7,24.75,110.5,281,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2009,"90-2008-0-054",2009,1,121,55,4,13.875,48,122,19.1,"ey_1",18.3,"ey_1"
"ey",2008,2010,"90-2008-0-033",2010,2,153,70,9,24.875,113.125,287,34.6,"ey_3",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-034",2011,3,184,84,10,24,127,323,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-052",2013,5,219,100,11,30.875,154.875,393,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2013,"90-2008-0-056",2013,5,194,88,8,25.625,121.5,309,27.6,"ey_2",18.3,"ey_1"
"ey",2008,2011,"90-2008-0-039",2011,3,173,79,8,19.25,96.75,246,15.3,"ey_1",18.3,"ey_1"
"ey",2008,2016,"90-2008-0-042",2016,8,201,91,8,30.375,154.25,392,33.1,"ey_3",18.3,"ey_1"
