Unique Buck Code #,Date ,Capture Year,Birth Year,Captured ,Released,Sex,Age,Weight,Tag Color,Button Color,Tag # Rt,Tag # Left,Sire,DMP or Pasture,# Typical Points,# Total Points,Total Mass,B&C Score,Rounded B&C (=rounddown),Rounded B&C (=mround) to 5,True Spike (2 pts) or Forked As Yearling ,TP&W Spike (2 or 3 pts) or Forked As Yearling ,Pit Tag #,Deer Name,Ear Tag Radio Frequency,Comments,Gray Face,Roman Nose,Wrinkled Around Ears,Loose Skin Around Face,Loose Skin Around Neck,Loose Skin Around Chest,Circumference around the Face at the Eyes,Circumference at midpoint between tip of Nose and Eyes,Distance between a line running between the eyes and the Nose Tip,Ear tip to Ear tip,Stomach Girth:,Neck Circumference:,Vertical Height of Tarsal Glands:,Horizontal Width of Tarsal Glands,Staining on Tarsal Glands:,Ratio of Circum at Eyes to Dist Eyes-Nose Tip,Ratio Circum at Eyes to Circum Mid Point
270-2010-1-009,10/31/12,2012,2010,West Yana,West Yana,Male,2.5,140,Purple,Yellow,9,9,Jr Jr,DMP,10,13,25.125,117.625,110.000,120.000,Forked,Forked,,,,,,,,,,,,,,,,,,,,,
270-2011-0-339,11/13/13,2013,2011,West Yana,West Yana,Male,2.5,140,White,Red,339,339,,Pasture,8,8,18.000,71.000,70.000,70.000,Spike,Spike,,,,,Slightly Grizzled,Straight,None,No,No,No,18.25,11.375,6,18.75,38.125,17.625,2.625,2,Light Stain, 3.04 ,
270-2011-1-248,11/13/13,2013,2011,West Yana,West Yana,Male,2.5,140,White,Green,248,248,True Grit,DMP,8,8,19.875,99.000,90.000,100.000,Spike,Spike,,,,,Slightly Grizzled,Straight,None,No,No,No,17.25,12.125,5.875,17,40.875,16.375,2.75,2,Light Stain, 2.94 ,
270-2014-0-448,12/7/16,2016,2014,West Yana,West Yana,Male,2.5,140,Blue,Red,448,448,,Pasture,8,8,20.625,98.750,90.000,100.000,Forked,Forked,982000364008448,,,,No Gray,Straight,None,No,No,No,16,9.375,7.875,19.125,,18,3,1.875,No Stain, 2.03 , 1.71 
270-2017-1-722,11/17/22,2022,2017,West Yana,West Yana,Male,5.5,140,White,Blue,722,722,Razor,DMP,10,16,36.125,165.500,160.000,165.000,,,,,,,Gray,Straight,Pronounced Wrinkling,Yes,Yes,Yes,19.125,14.625,7.5,18.25,37.75,22.75,1.5,1.875,Heavy Stain, 2.55 , 1.31 
270-2018-1-802,11/17/20,2020,2018,West Yana,West Yana,Male,2.5,140,Yellow,Green,802,802,Baby Crabman,DMP,8,8,21.500,95.750,90.000,95.000,Forked,Forked,,,,,No Gray,Slight Hump,Slight Wrinkling,No,No,No,16.875,11.875,7.375,18,36.875,17,2.25,1.75,Light Stain, 2.29 , 1.42 
90-2007-0-016,11/2/09,2009,2007,East Yana,East Yana,Male,2.5,140,Red,Red,16,16,,Pasture,,8,18.250,79.875,70.000,80.000,Forked,Spike,985121004884463,,150.703,,,,,,,,,,,,,,,,,,
90-2007-0-048,11/10/08,2008,2007,East Yana,East Yana,Male,1.5,140,Red,Red,48,48,,Pasture,,2,15.500,44.250,40.000,45.000,Spike,Spike,985121012325563,,,,,,,,,,,,,,,,,,,,
90-2013-0-291,12/13/17,2017,2013,East Yana,East Yana,Male,4.5,140,Red,Red,291,291,,Pasture,8,8,25.750,114.250,110.000,115.000,,,,,,,Gray,Slight Hump,None,No,No,No,18.625,11.25,7,19.5,30.125,22,3,2.125,Light Stain, 2.66 , 1.66 
90-2014-0-459,12/6/16,2016,2014,East Yana,East Yana,Male,2.5,140,Blue,Blue,459,459,,Pasture,4,4,16.625,54.000,50.000,55.000,,,982000363980867,,,,No Gray,Straight,None,No,No,No,18.25,10.375,7.375,18,,19,2,1.75,No Stain, 2.47 , 1.76 
270-2013-1-210,12/4/17,2017,2013,West Yana,West Yana,Male,4.5,141,Red,Black,210,210,The Duke,DMP,10,10,26.750,120.875,120.000,120.000,Forked,Forked,,,,,No Gray,Straight,None,No,No,No,19.625,12.625,7.875,20.5,33.375,21.375,2.75,2.125,Light Stain, 2.49 , 1.55 
270-2013-1-238,11/17/20,2020,2013,West Yana,West Yana,Male,7.5,141,Red,Black,238,238,The Duke,DMP,10,10,27.875,121.875,120.000,120.000,Forked,Spike,,,,Bleeding from nose,No Gray,Straight,Pronounced Wrinkling,No,Yes,No,17.25,13.875,7,17.125,32.125,20.375,2,2,Light Stain, 2.46 , 1.24 
270-2014-0-453,12/5/17,2017,2014,West Yana,West Yana,Male,3.5,141,Blue,Red,453,453,,Pasture,8,8,22.875,101.125,100.000,100.000,Spike,Spike,982000364008836,,,,Slightly Grizzled,Straight,None,No,No,No,18.5,12,7.375,19.5,33.25,19,2.375,2,Light Stain, 2.51 , 1.54 
270-2014-1-438,12/5/16,2016,2014,West Yana,West Yana,Male,2.5,141,Blue,Purple,438,438,The Prodigal Son,DMP,7,7,21.000,85.375,80.000,85.000,Forked,Forked,,,,,No Gray,Straight,None,No,No,No,17.875,11.875,8,20.5,,17.875,2,1.5,No Stain, 2.23 , 1.51 
90-2009-0-053,11/3/11,2011,2009,East Yana,East Yana,Male,2.5,141,Green,Green,Radio,53,,Pasture,8,8,19.625,93.125,90.000,95.000,,,,,150.572,,,,,,,,,,,,,,,,,,
90-2009-0-059,11/2/11,2011,2009,East Yana,East Yana,Male,2.5,141,Green,Green,59,101,,Pasture,8,8,20.125,87.750,80.000,90.000,Forked,Forked,985121012364182,,150.511,used to be Green 59 but he lost his ear tag now Green 101,,,,,,,,,,,,,,,,,
90-2009-0-062,11/2/11,2011,2009,East Yana,East Yana,Male,2.5,141,Green,Green,Radio,62,,Pasture,8,9,25.625,107.375,100.000,105.000,Forked,Forked,985121012326223,The Bishop,150.58,,,,,,,,,,,,,,,,,,
90-2010-0-101,10/29/12,2012,2010,East Yana,East Yana,Male,2.5,141,Purple,Purple,101,101,,Pasture,8,8,20.875,94.875,90.000,95.000,Forked,Forked,,,,,,,,,,,,,,,,,,,,,
90-2014-0-456,12/6/16,2016,2014,East Yana,East Yana,Male,2.5,141,Blue,Blue,456,456,,Pasture,8,8,23.625,99.125,90.000,100.000,Forked,Forked,982000364008510,,,,No Gray,Straight,None,No,No,No,18.125,10.875,7.5,21,,18.375,1.75,2.5,No Stain, 2.42 , 1.67 
90-2017-0-780,11/14/19,2019,2017,East Yana,East Yana,Male,2.5,141,White,White,780,780,,Pasture,9,9,22.625,93.250,90.000,95.000,Forked,Spike,982000419805420,,,,No Gray,Straight,Slight Wrinkling,No,No,No,17.875,13.75,6.875,21.125,38.875,15.75,2.375,1.5,Light Stain, 2.60 , 1.30 
270-2010-1-007,10/29/12,2012,2010,West Yana,West Yana,Male,2.5,142,Purple,Yellow,7,7,Jr Jr,DMP,7,7,23.000,85.875,80.000,85.000,,,,,,,,,,,,,,,,,,,,,,,
270-2014-0-444,12/6/17,2017,2014,West Yana,West Yana,Male,3.5,142,Blue,Red,444,444,,Pasture,8,9,25.625,126.000,120.000,125.000,Forked,Forked,982000364004248,,,,Slightly Grizzled,Straight,None,No,No,Yes,19.875,13.125,7,19.625,35.125,22.375,3,2,Light Stain, 2.84 , 1.51 
270-2014-1-403,12/5/17,2017,2014,West Yana,West Yana,Male,3.5,142,Blue,White,403,403,Lays Out,DMP,10,11,25.375,135.375,130.000,135.000,Forked,Forked,,,,,Slightly Grizzled,Straight,None,No,No,No,18.375,13.75,7.25,18.625,38.125,19,3.25,1.875,Light Stain, 2.53 , 1.34 
270-2016-1-642,11/11/19,2019,2016,West Yana,West Yana,Male,3.5,142,Purple,White,642,642,Cowboy,DMP,11,11,30.875,144.625,140.000,145.000,Forked,Forked,982000365011446,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,No,Yes,Yes,17.875,12.625,7.375,20.5,39,18.875,2.25,1.5,Light Stain, 2.42 , 1.42 
270-2019-0-945,11/15/22,2022,2019,West Yana,West Yana,Male,3.5,142,Red,Black,945,945,,Pasture,10,10,31.125,141.750,140.000,140.000,,,,,,,Gray,Slight Hump,Slight Wrinkling,No,No,No,17.375,12.875,7.625,19.25,36.25,17.5,2.375,1.5,Light Stain, 2.28 , 1.35 
90-2009-0-063,11/3/11,2011,2009,East Yana,East Yana,Male,2.5,142,Green,Green,Radio,63,,Pasture,6,6,20.125,86.125,80.000,85.000,Forked,Forked,985121009791408,,150.602,did not grow brow tines on either side,,,,,,,,,,,,,,,,,
90-2011-0-357,12/13/17,2017,2011,East Yana,East Yana,Male,6.5,142,White,White,357,357,,Pasture,8,8,21.250,91.750,90.000,90.000,Spike,Spike,,,,,No Gray,Straight,Slight Wrinkling,No,Yes,No,18.125,10.375,6.875,21.125,32,20.375,2.75,2,Heavy Stain, 2.64 , 1.75 
90-2013-0-288,12/8/15,2015,2013,East Yana,East Yana,Male,2.5,142,Red,Red,288,288,,Pasture,8,8,21.500,99.000,90.000,100.000,Forked,Forked,,,,,No Gray,Straight,None,No,No,No,17.625,12.25,7.375,19.5,31.25,17.25,2.25,2.125,Light Stain, 2.39 , 1.44 
90-2014-0-469,12/21/17,2017,2014,East Yana,East Yana,Male,3.5,142,Blue,Blue,469,469,,Pasture,8,8,24.625,102.125,100.000,100.000,Forked,Forked,982000364328424,,,,Gray,Straight,Slight Wrinkling,No,No,No,18.125,11.75,7.5,20.25,29.75,20.25,2,1.75,Light Stain, 2.42 , 1.54 
90-2015-0-578,11/26/18,2018,2015,East Yana,East Yana,Male,3.5,142,Green,Green,578,578,,Pasture,10,11,26.625,137.875,130.000,140.000,Forked,Forked,982000364844411,,,,No Gray,Straight,Slight Wrinkling,No,No,No,18,12.375,7.125,20.25,38.875,20.25,2.875,2.375,Light Stain, 2.53 , 1.45 
90-2016-0-667,11/26/18,2018,2016,East Yana,East Yana,Male,2.5,142,Purple,Purple,667,667,,Pasture,8,8,18.375,82.250,80.000,80.000,Spike,Spike,,,,,No Gray,Straight,None,No,No,No,18,11.875,7.875,20.375,39,18.375,2.125,1.625,Light Stain, 2.29 , 1.52 
90-2018-0-852,11/16/20,2020,2018,East Yana,East Yana,Male,2.5,142,Yellow,Yellow,852,852,,Pasture,8,8,21.250,94.125,90.000,95.000,Forked,Forked,982000408563216,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,Yes,Yes,16.5,12.5,6.875,19,38.5,17.5,2.125,1.625,Light Stain, 2.40 , 1.32 
90-2019-0-980,11/15/21,2021,2019,East Yana,East Yana,Male,2.5,142,Red,Red,980,980,,Pasture,8,8,22.625,110.875,110.000,110.000,Forked,Forked,985111001875487,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,No,No,17.75,13.5,6.75,17.75,38.375,17.25,2.25,1.75,No Stain, 2.63 , 1.31 
90-2019-0-986,11/14/22,2022,2019,East Yana,East Yana,Male,3.5,142,Red,Red,986,986,,Pasture,10,10,21.875,97.000,90.000,95.000,Forked,Spike,,,,,Gray,Straight,None,No,No,No,17.75,10.625,6.375,17.875,,18.625,2.375,1.25,No Stain, 2.78 , 1.67 
90-2019-0-987,11/15/21,2021,2019,East Yana,East Yana,Male,2.5,142,Red,Red,987,987,,Pasture,8,8,21.125,76.000,70.000,75.000,Spike,Spike,982000408566723,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,No,No,16,12.75,7,18.25,39.625,15.375,1.75,1.625,Light Stain, 2.29 , 1.25 
270-2008-1-013,11/1/10,2010,2008,West Yana,West Yana,Male,2.5,143,Blue,Yellow,13,Radio,Jr Jr,DMP,10,10,24.250,114.375,110.000,115.000,Forked,Forked,985161000726675,JJJ-III,151.292,new radio frequency,,,,,,,,,,,,,,,,,
270-2009-1-021,10/29/12,2012,2009,West Yana,West Yana,Male,3.5,143,Green,Yellow,21,21,Jr Jr,DMP,11,11,26.750,125.250,120.000,125.000,Forked,Forked,985121004889520,,,"Left G3 and G4 broken, assumed symmetry with the Right G3 & G4",,,,,,,,,,,,,,,,,
270-2010-1-001,10/29/12,2012,2010,West Yana,West Yana,Male,2.5,143,Purple,Yellow,1,1,Jr Jr,DMP,9,9,24.000,104.750,100.000,105.000,Forked,Spike,,,,,,,,,,,,,,,,,,,,,
270-2011-1-247,11/13/13,2013,2011,West Yana,West Yana,Male,2.5,143,White,Green,247,247,True Grit,DMP,10,10,25.750,139.250,130.000,140.000,Forked,Forked,,I'm A BadAss,,,No Gray,Straight,Slight Wrinkling,No,No,No,17.875,11.75,6.25,20,39.75,18,3,1.5,Light Stain, 2.86 ,
270-2012-0-337,10/29/14,2014,2012,West Yana,West Yana,Male,2.5,143,Yellow,Red,337,337,,Pasture,,,,,,,Forked,Forked,,,,"Did not record the Spread, so cannot use the antler scores",No Gray,Straight,None,No,No,No,18.375,11.75,5.625,18.5,38.875,19.625,2.75,1.875,Light Stain, 3.27 , 1.56 
270-2012-1-233,12/9/15,2015,2012,West Yana,West Yana,Male,3.5,143,Yellow,Purple,233,233,The Prodigal Son,DMP,8,8,17.500,89.250,80.000,90.000,Forked,Spike,,,,,No Gray,Straight,None,No,No,No,18.375,10,7.5,18.5,33.625,18,2.25,1.375,Light Stain, 2.45 , 1.84 
270-2014-1-414,12/5/17,2017,2014,West Yana,West Yana,Male,3.5,143,Blue,Purple,414,414,The Prodigal Son,DMP,8,8,20.750,102.375,100.000,100.000,,,,,,,Slightly Grizzled,Straight,None,No,No,No,19.125,11.875,7.625,20.5,34,19.375,3.25,2.25,Light Stain, 2.51 , 1.61 
270-2015-0-555,12/5/17,2017,2015,West Yana,West Yana,Male,2.5,143,Green,Red,555,555,,Pasture,8,8,22.125,89.250,80.000,90.000,Forked,Spike,982000364325700,,,,No Gray,Straight,Slight Wrinkling,No,No,No,19.375,13.625,7.5,19.5,34,19.25,2.5,1.75,Light Stain, 2.58 , 1.42 
270-2015-1-518,12/4/17,2017,2015,West Yana,West Yana,Male,2.5,143,Green,Orange,518,518,"Up, Out, & Back",DMP,8,9,21.000,86.000,80.000,85.000,Spike,Spike,982000364336627,,,,Slightly Grizzled,Straight,Slight Wrinkling,No,No,No,18.75,12.375,7.125,18.625,32.5,19.25,2.375,1.875,Light Stain, 2.63 , 1.52 
270-2015-1-524,11/27/18,2018,2015,West Yana,West Yana,Male,3.5,143,Green,Orange,524,524,"Up, Out, & Back",DMP,10,10,23.625,104.875,100.000,105.000,,,982000364324501,,,,Slightly Grizzled,Straight,Slight Wrinkling,No,No,No,17.75,12.625,7.25,20.5,37.25,18.125,2.25,2,Light Stain, 2.45 , 1.41 
270-2016-0-653,11/13/19,2019,2016,West Yana,West Yana,Male,3.5,143,Purple,Red,653,653,,Pasture,3,3,18.500,44.500,40.000,45.000,Forked,Spike,982000419806041,,,,Gray,Straight,Pronounced Wrinkling,No,Yes,No,18.5,13.5,7.375,21.25,36.75,17.875,2.5,1.875,Light Stain, 2.51 , 1.37 
270-2017-0-749,11/17/20,2020,2017,West Yana,West Yana,Male,3.5,143,White,Red,749,749,,Pasture,9,10,23.375,121.500,120.000,120.000,Forked,Forked,982000419805407,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,No,No,No,17.5,13.5,7.5,19.875,36.625,17.75,2.375,1.75,No Stain, 2.33 , 1.30 
90-2007-0-040,11/2/09,2009,2007,East Yana,East Yana,Male,2.5,143,Red,Red,40,40,,Pasture,,8,19.125,80.000,80.000,80.000,Spike,Spike,985121004926714,,150.642,,,,,,,,,,,,,,,,,,
90-2010-0-102,12/21/17,2017,2010,East Yana,East Yana,Male,7.5,143,Purple,Purple,102,102,,Pasture,10,10,27.875,139.125,130.000,140.000,,,,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,Yes,Yes,No,16.5,11.625,7.75,22.25,32.625,23,2.75,2,Light Stain, 2.13 , 1.42 
90-2010-0-103,10/31/12,2012,2010,East Yana,East Yana,Male,2.5,143,Purple,Purple,103,103,,Pasture,8,8,22.375,105.000,100.000,105.000,Forked,Forked,,,,,,,,,,,,,,,,,,,,,
90-2010-0-106,12/21/17,2017,2010,East Yana,East Yana,Male,7.5,143,Purple,Purple,106,106,,Pasture,12,12,32.500,155.500,150.000,155.000,,,,,,,Slightly Grizzled,Straight,Slight Wrinkling,Yes,No,No,18.875,12.625,7.25,20.125,31.125,32.5,2.5,2,Heavy Stain, 2.60 , 1.50 
90-2011-0-360,11/12/13,2013,2011,East Yana,East Yana,Male,2.5,143,White ,White,360,360,,Pasture,9,9,21.625,101.500,100.000,100.000,Forked,Forked,,Cachuma,,,Slightly Grizzled,Straight,None,No,No,No,18.75,12.375,6,19.375,37.25,20,2.875,2.25,Heavy Stain, 3.13 , 2.06 
90-2014-0-458,12/6/16,2016,2014,East Yana,East Yana,Male,2.5,143,Blue,Blue,458,458,,Pasture,9,9,21.250,97.125,90.000,95.000,Forked,Spike,982000363989556,,,,No Gray,Straight,None,No,No,No,17.375,11.375,7,18.75,,18,2.75,1.625,Light Stain, 2.48 , 1.53 
90-2014-0-460,12/6/16,2016,2014,East Yana,East Yana,Male,2.5,143,Blue,Blue,460,460,,Pasture,8,8,23.500,110.750,110.000,110.000,Forked,Forked,982000363979968,,,,No Gray,Straight,None,No,No,No,17.625,11.5,7.625,18,,17.75,2,1.75,Light Stain, 2.31 , 1.53 
90-2015-0-559,12/13/17,2017,2015,East Yana,East Yana,Male,2.5,143,Green,Green,559,559,,Pasture,6,6,16.750,74.000,70.000,75.000,Spike,Spike,982000364325291,,,,No Gray,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,17.5,12.125,6.875,21.75,31.75,19.125,2.875,2.25,Light Stain, 2.55 , 1.44 
90-2015-0-576,12/21/17,2017,2015,East Yana,East Yana,Male,2.5,143,Green,Green,576,576,,Pasture,8,8,22.500,102.875,100.000,105.000,Forked,Forked,982000365011382,,,,Slightly Grizzled,Straight,None,No,No,No,16.625,10.625,7.125,21.25,35.25,18,2,1.625,No Stain, 2.33 , 1.56 
90-2020-0-2084,11/14/22,2022,2020,East Yana,East Yana,Male,2.5,143,Blue,Blue,2084,2084,,Pasture,10,10,23.625,112.500,110.000,115.000,Forked,Forked,,,,,Slightly Grizzled,Straight,None,No,Yes,No,17.5,12.125,7.625,18,39.5,16.5,2,1.125,Light Stain, 2.30 , 1.44 
270-2009-1-010,11/2/11,2011,2009,West Yana,West Yana,Male,2.5,144,Green,Blue,10,Radio,The Game,DMP,9,9,23.250,109.375,100.000,110.000,Forked,Forked,985121012506070,,150.842,,,,,,,,,,,,,,,,,,
270-2010-1-038,10/30/12,2012,2010,West Yana,West Yana,Male,2.5,144,Purple,Blue,38,38,The Game,DMP,8,8,20.875,99.375,90.000,100.000,Forked,Forked,,,,,,,,,,,,,,,,,,,,,
270-2011-1-213,11/13/13,2013,2011,West Yana,West Yana,Male,2.5,144,White,Black,213,213,The Duke,DMP,9,9,22.250,99.750,90.000,100.000,,,,Flames,,,No Gray,Straight,Slight Wrinkling,No,No,No,17.875,10.5,5.75,17.75,37.5,19.25,2.75,1.5,Light Stain, 3.11 ,
270-2013-0-261,12/7/15,2015,2013,West Yana,West Yana,Male,2.5,144,Red,Green,262,262,,Pasture,10,10,30.250,147.125,140.000,145.000,Forked,Forked,,,,,No Gray,Straight,None,No,No,No,17,11.125,6.875,18.75,34.25,17.5,2.875,1.75,Light Stain, 2.47 , 1.53 
270-2014-0-446,12/7/16,2016,2014,West Yana,West Yana,Male,2.5,144,Blue,Red,446,446,,Pasture,10,10,23.625,107.625,100.000,110.000,Spike,Spike,982000364009019,,,,No Gray,Straight,None,No,No,No,17.375,9.375,7,19.25,,15.75,1.875,1.5,No Stain, 2.48 , 1.85 
270-2014-0-447,12/4/17,2017,2014,West Yana,West Yana,Male,3.5,144,Blue,Red,447,447,,Pasture,10,10,27.500,126.875,120.000,125.000,Forked,Forked,982000364008223,,,,No Gray,Straight,None,No,No,No,19,13.875,7.75,18.125,31.25,22,2.375,1.875,Light Stain, 2.45 , 1.37 
270-2015-0-586,11/27/18,2018,2015,West Yana,West Yana,Male,3.5,144,Green,Red,586,586,,Pasture,10,10,29.875,128.750,120.000,130.000,,,982000364916899,,,,No Gray,Slight Hump,Slight Wrinkling,No,No,Yes,18.25,13.125,7.25,20.25,36.5,20.25,2.75,2,Light Stain, 2.52 , 1.39 
270-2015-0-589,12/5/17,2017,2015,West Yana,West Yana,Male,2.5,144,Green,Red,589,589,,Pasture,8,8,21.375,91.875,90.000,90.000,Spike,Spike,982000365076513,,,,No Gray,Straight,Slight Wrinkling,No,Yes,No,19.25,13.625,7.875,18.75,38.5,21.25,2.625,1.875,Light Stain, 2.44 , 1.41 
270-2015-1-510,12/5/17,2017,2015,West Yana,West Yana,Male,2.5,144,Green,Orange,510,510,"Up, Out, & Back",DMP,7,8,18.750,69.125,60.000,70.000,,,,,,,No Gray,Straight,None,No,No,No,19.375,12.875,7,19.25,34.875,18.875,2.625,2.25,Light Stain, 2.77 , 1.50 
270-2017-0-745,11/11/19,2019,2017,West Yana,West Yana,Male,2.5,144,White,Red,745,745,,Pasture,5,5,16.625,58.250,50.000,60.000,,,982000419805361,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,No,No,17.625,14,6.375,20.125,39.375,17.875,2.5,1.5,Light Stain, 2.77 , 1.26 
270-2017-1-717,11/15/19,2019,2017,West Yana,West Yana,Male,2.5,144,White,Yellow,717,717,This Works,DMP,8,8,24.625,116.875,110.000,115.000,Forked,Spike,982000419805392,,,,No Gray,Straight,Slight Wrinkling,No,Yes,No,17.5,13.375,6.875,18.375,35.625,17,2,1.5,No Stain, 2.55 , 1.31 
270-2018-1-805,11/16/21,2021,2018,West Yana,West Yana,Male,3.5,144,Yellow,Green,805,805,Baby Crabman,DMP,12,12,26.375,133.125,130.000,135.000,Forked,Forked,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,No,No,16.5,11,7.125,18.625,38.875,17,2.25,1.875,Light Stain, 2.32 , 1.50 
270-2018-1-822,11/16/21,2021,2018,West Yana,West Yana,Male,3.5,144,Yellow,Red,822,822,Captain Call,DMP,10,10,23.750,119.500,110.000,120.000,Forked,Forked,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,16.875,12.25,6.75,16.625,38.75,18.125,2,1.75,No Stain, 2.50 , 1.38 
270-2019-1-908,11/15/22,2022,2019,West Yana,West Yana,Male,3.5,144,Red,Blue,908,908,Riptide,DMP,8,8,23.125,100.375,100.000,100.000,,,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,17.875,11.75,7.25,19.5,38,17.25,1.75,1.375,Light Stain, 2.47 , 1.52 
270-2019-1-923,11/15/22,2022,2019,West Yana,West Yana,Male,3.5,144,Red,Blue,923,923,Riptide,DMP,9,10,30.500,120.875,120.000,120.000,Spike,Spike,,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,Yes,Yes,No,18,13.5,6.5,18,36.75,19,1.25,1,Light Stain, 2.77 , 1.33 
270-2019-1-933,11/15/22,2022,2019,West Yana,West Yana,Male,3.5,144,Red,Blue,933,933,Riptide,DMP,11,12,26.500,143.875,140.000,145.000,,,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,No,Yes,16.375,12.125,6.625,17.375,38.125,17.625,2.25,1.875,Light Stain, 2.47 , 1.35 
270-2020-1-2039,11/15/22,2022,2020,West Yana,West Yana,Male,2.5,144,Blue,Purple,2039,2039,Riptide,DMP,10,10,23.500,107.125,100.000,105.000,,,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,No,No,18,13.375,7,17.5,37.75,17.875,2.25,1.625,Light Stain, 2.57 , 1.35 
90-2011-0-368,11/12/13,2013,2011,East Yana,East Yana,Male,2.5,144,White ,White,368,368,,Pasture,9,9,21.375,96.750,90.000,95.000,Forked,Forked,,Wide Clyde,,,No Gray,Straight,None,No,No,No,18.5,12,5.5,17.25,39,18.75,3,1.75,No stain, 3.36 , 2.18 
90-2013-0-286,12/10/15,2015,2013,East Yana,East Yana,Male,2.5,144,Red,Red,286,286,,Pasture,7,8,21.125,84.125,80.000,85.000,Spike,Spike,,,,Captured twice in 2015 12/08 and again on 12/10,No Gray,Straight,None,No,No,No,17.625,11,7.25,18.25,35.375,17.125,2.5,2.25,Heavy Stain, 2.43 , 1.60 
90-2013-0-290,12/8/15,2015,2013,East Yana,East Yana,Male,2.5,144,Red,Red,290,290,,Pasture,8,8,21.500,104.000,100.000,105.000,,,,,,,No Gray,Straight,None,No,No,No,17.5,11.875,6.875,19.125,32.5,18.875,3,2.125,Light Stain, 2.55 , 1.47 
90-2019-0-979,11/14/22,2022,2019,East Yana,East Yana,Male,3.5,144,Red,Red,979,979,,Pasture,10,10,25.125,121.375,120.000,120.000,Spike,Spike,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,Yes,No,No,17.125,11.25,7.375,20.625,36.875,19.875,2.375,2,Light Stain, 2.32 , 1.52 
90-2019-0-981,11/14/22,2022,2019,East Yana,East Yana,Male,3.5,144,Red,Red,981,981,,Pasture,8,9,23.875,112.375,110.000,110.000,Forked,Spike,,,,,Gray,Slight Hump,Slight Wrinkling,No,Yes,Yes,18,14.125,7.375,19.5,34.125,20.25,1.75,1.5,Light Stain, 2.44 , 1.27 
270-2008-1-012,11/3/11,2011,2008,West Yana,West Yana,Male,3.5,145,Blue,Yellow,12,12,Jr Jr,DMP,9,9,24.875,111.875,110.000,110.000,Spike,Spike,985121004888712,,,,,,,,,,,,,,,,,,,,
270-2008-1-017,11/1/10,2010,2008,East Yana,West Yana,Male,2.5,145,Blue,Orange,17,60,Vince Young,DMP,8,9,23.875,119.750,110.000,120.000,Forked,Forked,985121002350420,The Prodigal Son,none,moved back to W.Yana from East Yana  ,,,,,,,,,,,,,,,,,
270-2008-1-019,11/1/10,2010,2008,West Yana,West Yana,Male,2.5,145,Blue,Orange,19,Radio,Vince Young,DMP,9,9,22.500,90.000,90.000,90.000,Forked,Spike,985121004930073,,151.453,new radio frequency,,,,,,,,,,,,,,,,,
270-2011-1-268,11/13/13,2013,2011,West Yana,West Yana,Male,2.5,145,White,Green,268,268,True Grit,DMP,8,9,24.000,113.750,110.000,115.000,Forked,Forked,,That Works,,,No Gray,Straight,Slight Wrinkling,No,No,No,17.5,11.25,5.5,19.625,39.5,17.25,2.625,1.75,Light Stain, 3.18 ,
270-2012-0-330,12/9/15,2015,2012,West Yana,West Yana,Male,3.5,145,Yellow,Red,330,330,,Pasture,11,11,25.625,124.875,120.000,125.000,Forked,Forked,,Just Reboot It,,,No Gray,Slight Hump,None,No,No,No,18.5,14.125,7.125,19.5,32.5,18,2,1.25,Light Stain, 2.60 , 1.31 
270-2013-1-202,12/7/15,2015,2013,West Yana,West Yana,Male,2.5,145,Red,Yellow,202,202,High Hopes,DMP,9,9,27.375,118.125,110.000,120.000,,,,,,,Slightly Grizzled,Straight,Slight Wrinkling,No,No,No,18.25,11.5,7.375,19,39.25,19.25,3.125,1.75,Light Stain, 2.47 , 1.59 
270-2014-0-454,12/7/16,2016,2014,West Yana,West Yana,Male,2.5,145,Blue,Red,454,454,,Pasture,8,10,21.875,106.875,100.000,105.000,Forked,Forked,982000364306885,,,,No Gray,Straight,None,No,No,No,17.5,10.125,8.125,20.5,30.875,18.5,2.25,1.5,No Stain, 2.15 , 1.73 
270-2015-0-549,11/27/18,2018,2015,West Yana,West Yana,Male,3.5,145,Green,Red,549,549,,Pasture,8,8,23.000,83.000,80.000,85.000,Spike,Spike,982000364943580,,,,No Gray,Straight,Slight Wrinkling,No,No,No,17.75,13.375,7.25,19.125,36.25,17.75,2.875,2.375,Light Stain, 2.45 , 1.33 
